# time = 47.4407
# Grid Poins = 256    variable_0    variable_1    variable_2    variable_3    variable_4    variable_5    variable_6
   9.4987474254e+02   1.1644148767e-01   0.0000000000e+00   5.0025051492e-01   0.0000000000e+00   0.0000000000e+00   3.8330799742e-01
   9.4987474254e+02   1.1644148767e-01   0.0000000000e+00   5.0025051492e-01   0.0000000000e+00   0.0000000000e+00   3.8330799742e-01
   9.4987474254e+02   1.1644148767e-01   0.0000000000e+00   5.0025051492e-01   0.0000000000e+00   0.0000000000e+00   3.8330799742e-01
   9.4987474254e+02   1.1644148767e-01   0.0000000000e+00   5.0025051492e-01   0.0000000000e+00   0.0000000000e+00   3.8330799742e-01
   9.4982337730e+02   1.1641755149e-01   0.0000000000e+00   5.0035324541e-01   0.0000000000e+00   0.0000000000e+00   3.8322920310e-01
   9.4982337730e+02   1.1641755149e-01   0.0000000000e+00   5.0035324541e-01   0.0000000000e+00   0.0000000000e+00   3.8322920310e-01
   9.4982337730e+02   1.1641755149e-01   0.0000000000e+00   5.0035324541e-01   0.0000000000e+00   0.0000000000e+00   3.8322920310e-01
   9.4982337730e+02   1.1641755149e-01   0.0000000000e+00   5.0035324541e-01   0.0000000000e+00   0.0000000000e+00   3.8322920310e-01
   9.4983255034e+02   1.1642182612e-01   0.0000000000e+00   5.0033489932e-01   0.0000000000e+00   0.0000000000e+00   3.8324327455e-01
   9.4983255034e+02   1.1642182612e-01   0.0000000000e+00   5.0033489932e-01   0.0000000000e+00   0.0000000000e+00   3.8324327455e-01
   9.4983255034e+02   1.1642182612e-01   0.0000000000e+00   5.0033489932e-01   0.0000000000e+00   0.0000000000e+00   3.8324327455e-01
   9.4983255034e+02   1.1642182612e-01   0.0000000000e+00   5.0033489932e-01   0.0000000000e+00   0.0000000000e+00   3.8324327455e-01
   9.4985099875e+02   1.1643042307e-01   0.0000000000e+00   5.0029800249e-01   0.0000000000e+00   0.0000000000e+00   3.8327157443e-01
   9.4985099875e+02   1.1643042307e-01   0.0000000000e+00   5.0029800249e-01   0.0000000000e+00   0.0000000000e+00   3.8327157443e-01
   9.4985099875e+02   1.1643042307e-01   0.0000000000e+00   5.0029800249e-01   0.0000000000e+00   0.0000000000e+00   3.8327157443e-01
   9.4985099875e+02   1.1643042307e-01   0.0000000000e+00   5.0029800249e-01   0.0000000000e+00   0.0000000000e+00   3.8327157443e-01
   9.4987474254e+02   1.1644148767e-01   0.0000000000e+00   5.0025051492e-01   0.0000000000e+00   0.0000000000e+00   3.8330799742e-01
   9.4987474254e+02   1.1644148767e-01   0.0000000000e+00   5.0025051492e-01   0.0000000000e+00   0.0000000000e+00   3.8330799742e-01
   9.4987474254e+02   1.1644148767e-01   0.0000000000e+00   5.0025051492e-01   0.0000000000e+00   0.0000000000e+00   3.8330799742e-01
   9.4987474254e+02   1.1644148767e-01   0.0000000000e+00   5.0025051492e-01   0.0000000000e+00   0.0000000000e+00   3.8330799742e-01
   9.4981812094e+02   1.1641510203e-01   0.0000000000e+00   5.0036375812e-01   0.0000000000e+00   0.0000000000e+00   3.8322113985e-01
   9.4981812094e+02   1.1641510203e-01   0.0000000000e+00   5.0036375812e-01   0.0000000000e+00   0.0000000000e+00   3.8322113985e-01
   9.4981812094e+02   1.1641510203e-01   0.0000000000e+00   5.0036375812e-01   0.0000000000e+00   0.0000000000e+00   3.8322113985e-01
   9.4981812094e+02   1.1641510203e-01   0.0000000000e+00   5.0036375812e-01   0.0000000000e+00   0.0000000000e+00   3.8322113985e-01
   9.4985604064e+02   1.1643277259e-01   0.0000000000e+00   5.0028791873e-01   0.0000000000e+00   0.0000000000e+00   3.8327930868e-01
   9.4985604064e+02   1.1643277259e-01   0.0000000000e+00   5.0028791873e-01   0.0000000000e+00   0.0000000000e+00   3.8327930868e-01
